Year,Month,County,Beneficiaries, Benefit_Amounts_Dollars
2010,4,Orange,"5,800","$5,480,000 "
2010,4,Putnam,"1,500","$1,520,000 "
2010,4,Rockland,"3,700","$3,520,000 "
2010,4,Sullivan,"1,600","$1,370,000 "
2010,4,Ulster,"3,200","$2,760,000 "
2010,4,Westchester,"12,700","$12,690,000 "
2010,4,Nassau,"19,700","$19,530,000 "
2010,4,Suffolk,"27,400","$25,390,000 "
2010,4,Fulton,"1,300","$1,120,000 "
2010,4,Herkimer,"1,500","$1,200,000 "
2010,4,Montgomery,"1,500","$1,230,000 "
2010,4,Oneida,"3,900","$3,100,000 "
2010,4,Otsego,"1,100","$890,000 "
2010,4,Schoharie,700,"$640,000 "
2010,4,Bronx,"24,000","$20,730,000 "
2010,4,Kings,"40,700","$37,060,000 "
2010,4,New York,"24,600","$25,250,000 "
2010,4,Queens,"33,600","$32,110,000 "
2010,4,Richmond,"7,300","$6,680,000 "
2010,4,Clinton,"2,200","$2,100,000 "
2010,4,Essex,900,"$720,000 "
2010,4,Franklin,"1,100","$930,000 "
2010,4,Hamilton,200,"$160,000 "
2010,4,Jefferson,"2,500","$2,050,000 "
2010,4,Lewis,700,"$650,000 "
2010,4,St. Lawrence,"2,500","$2,080,000 "
2010,4,Broome,"3,900","$3,400,000 "
2010,4,Chemung,"1,500","$1,150,000 "
2010,4,Chenango,"1,200","$1,040,000 "
2010,4,Delaware,800,"$690,000 "
2010,4,Schuyler,500,"$370,000 "
2010,4,Steuben,"2,400","$2,120,000 "
2010,4,Tioga,"1,000","$820,000 "
2010,4,Tompkins,900,"$790,000 "
2010,4,Allegany,"1,200","$1,040,000 "
2010,4,Cattaraugus,"2,200","$1,650,000 "
2010,4,Chautauqua,"3,300","$2,550,000 "
2010,4,Erie,"18,500","$14,770,000 "
2010,4,Niagara,"6,000","$4,610,000 "
2010,4,Out-of-State,"30,100","$35,240,000 "
2010,4,Unknown,600,"$580,000 "
2010,5,Albany,"3,500","$3,110,000 "
2010,5,Columbia,700,"$650,000 "
2010,5,Greene,800,"$710,000 "
2010,5,Rensselaer,"2,400","$2,180,000 "
2010,5,Saratoga,"2,900","$2,680,000 "
2010,5,Schenectady,"2,200","$1,960,000 "
2010,5,Warren,"1,500","$1,050,000 "
2010,5,Washington,"1,000","$830,000 "
2010,5,Cayuga,"1,400","$1,180,000 "
2010,5,Cortland,800,"$690,000 "
2010,5,Madison,"1,000","$850,000 "
2010,5,Onondaga,"7,300","$6,530,000 "
2010,5,Oswego,"2,800","$2,340,000 "
2010,5,Genesee,"1,100","$850,000 "
2010,5,Livingston,"1,200","$970,000 "
2010,5,Monroe,"10,800","$9,510,000 "
2010,5,Ontario,"1,600","$1,310,000 "
2010,5,Orleans,700,"$560,000 "
2010,5,Seneca,500,"$440,000 "
2010,5,Wayne,"1,800","$1,580,000 "
2010,5,Wyoming,900,"$670,000 "
2010,5,Yates,400,"$270,000 "
2010,5,Dutchess,"3,700","$3,830,000 "
2010,5,Orange,"4,700","$4,720,000 "
2010,5,Putnam,"1,200","$1,350,000 "
2010,5,Rockland,"3,000","$3,200,000 "
2010,5,Sullivan,"1,200","$1,050,000 "
2010,5,Ulster,"2,600","$2,420,000 "
2010,5,Westchester,"10,600","$11,120,000 "
2010,5,Nassau,"16,700","$17,550,000 "
2010,5,Suffolk,"21,300","$21,400,000 "
2010,5,Fulton,"1,100","$890,000 "
2010,5,Herkimer,"1,100","$860,000 "
2010,5,Montgomery,"1,200","$930,000 "
2010,5,Oneida,"3,200","$2,470,000 "
2010,5,Otsego,800,"$600,000 "
2010,5,Schoharie,600,"$470,000 "
2010,5,Bronx,"20,600","$18,650,000 "
2010,5,Kings,"34,600","$33,420,000 "
2010,5,New York,"22,800","$23,190,000 "
2010,5,Queens,"29,100","$29,120,000 "
2010,5,Richmond,"5,900","$6,050,000 "
2010,5,Clinton,"1,900","$1,790,000 "
2010,5,Essex,600,"$490,000 "
2010,5,Franklin,800,"$710,000 "
2010,5,Hamilton,200,"$90,000 "
2010,5,Jefferson,"1,900","$1,520,000 "
2010,5,Lewis,500,"$430,000 "
2010,5,St. Lawrence,"2,000","$1,680,000 "
2010,5,Broome,"3,200","$2,730,000 "
2010,5,Chemung,"1,400","$1,040,000 "
2010,5,Chenango,900,"$790,000 "
2010,5,Delaware,600,"$540,000 "
2010,5,Schuyler,400,"$250,000 "
2010,5,Steuben,"2,100","$1,790,000 "
2010,5,Tioga,800,"$610,000 "
2010,5,Tompkins,800,"$670,000 "
2010,5,Allegany,900,"$830,000 "
2010,5,Cattaraugus,"1,500","$1,180,000 "
2010,5,Chautauqua,"2,600","$1,990,000 "
2010,5,Erie,"15,000","$12,290,000 "
2010,5,Niagara,"4,500","$3,550,000 "
2010,5,Out-of-State,"27,800","$32,190,000 "
2010,5,Unknown,500,"$520,000 "
2010,6,Albany,"3,500","$3,820,000 "
2010,6,Columbia,700,"$730,000 "
2010,6,Greene,700,"$750,000 "
2010,6,Rensselaer,"2,500","$2,550,000 "
2010,6,Saratoga,"2,700","$3,040,000 "
2010,6,Schenectady,"2,300","$2,370,000 "
2010,6,Warren,"1,100","$1,020,000 "
2010,6,Washington,900,"$870,000 "
2010,6,Cayuga,"1,300","$1,220,000 "
2010,6,Cortland,700,"$710,000 "
2010,6,Madison,900,"$940,000 "
2010,6,Onondaga,"7,100","$7,560,000 "
2010,6,Oswego,"2,800","$2,880,000 "
2010,6,Genesee,"1,000","$890,000 "
2010,6,Livingston,"1,100","$1,060,000 "
2010,6,Monroe,"10,500","$11,070,000 "
2010,6,Ontario,"1,500","$1,430,000 "
2010,6,Orleans,800,"$740,000 "
2010,6,Seneca,500,"$500,000 "
2010,6,Wayne,"1,700","$1,700,000 "
2010,6,Wyoming,800,"$730,000 "
2010,6,Yates,400,"$260,000 "
2010,6,Dutchess,"3,700","$4,550,000 "
2010,6,Orange,"4,700","$5,690,000 "
2010,6,Putnam,"1,300","$1,570,000 "
2010,6,Rockland,"3,200","$3,920,000 "
2010,6,Sullivan,"1,100","$1,140,000 "
2010,6,Ulster,"2,600","$2,890,000 "
2010,6,Westchester,"10,900","$13,390,000 "
2010,6,Nassau,"17,000","$20,980,000 "
2010,6,Suffolk,"20,900","$24,540,000 "
2010,6,Fulton,"1,000","$1,030,000 "
2010,6,Herkimer,900,"$870,000 "
2010,6,Montgomery,"1,100","$1,030,000 "
2010,6,Oneida,"3,200","$2,970,000 "
2010,6,Otsego,800,"$700,000 "
2010,6,Schoharie,500,"$530,000 "
2010,6,Bronx,"21,300","$23,060,000 "
2010,6,Kings,"35,600","$40,890,000 "
2010,6,New York,"23,700","$28,490,000 "
2010,6,Queens,"29,600","$35,160,000 "
2010,6,Richmond,"6,100","$7,410,000 "
2010,6,Clinton,"1,900","$2,130,000 "
2010,6,Essex,500,"$500,000 "
2010,6,Franklin,700,"$720,000 "
2010,6,Hamilton,100,"$50,000 "
2010,6,Jefferson,"1,600","$1,680,000 "
2010,6,Lewis,500,"$450,000 "
2010,6,St. Lawrence,"2,000","$1,900,000 "
2010,6,Broome,"3,100","$3,160,000 "
2010,6,Chemung,"1,300","$1,140,000 "
2010,6,Chenango,900,"$870,000 "
2010,6,Delaware,700,"$660,000 "
2010,6,Schuyler,300,"$240,000 "
2010,6,Steuben,"1,900","$2,000,000 "
2010,6,Tioga,800,"$750,000 "
2010,6,Tompkins,800,"$820,000 "
2010,6,Allegany,800,"$960,000 "
2010,6,Cattaraugus,"1,500","$1,280,000 "
2010,6,Chautauqua,"2,400","$2,050,000 "
2010,6,Erie,"14,900","$14,290,000 "
2010,6,Niagara,"4,400","$4,010,000 "
2010,6,Out-of-State,"27,900","$38,110,000 "
2010,6,Unknown,500,"$620,000 "
2010,7,Albany,"3,800","$3,390,000 "
2010,7,Columbia,800,"$670,000 "
2010,7,Greene,800,"$670,000 "
2010,7,Rensselaer,"2,600","$2,240,000 "
2010,7,Saratoga,"2,800","$2,600,000 "
2010,7,Schenectady,"2,600","$2,150,000 "
2010,7,Warren,"1,000","$820,000 "
2010,7,Washington,"1,000","$770,000 "
2010,7,Cayuga,"1,300","$1,050,000 "
2010,7,Cortland,700,"$550,000 "
2010,7,Madison,900,"$790,000 "
2010,7,Onondaga,"7,000","$6,150,000 "
2010,7,Oswego,"2,700","$2,370,000 "
2010,7,Genesee,900,"$730,000 "
2010,7,Livingston,"1,100","$850,000 "
2010,7,Monroe,"11,100","$9,720,000 "
2010,7,Ontario,"1,400","$1,110,000 "
2010,7,Orleans,900,"$650,000 "
2010,7,Seneca,500,"$390,000 "
2010,7,Wayne,"1,900","$1,420,000 "
2010,7,Wyoming,800,"$570,000 "
2010,7,Yates,300,"$200,000 "
2010,7,Dutchess,"3,900","$3,860,000 "
2010,7,Orange,"5,200","$4,910,000 "
2010,7,Putnam,"1,400","$1,440,000 "
2010,7,Rockland,"3,600","$3,610,000 "
2010,7,Sullivan,"1,000","$900,000 "
2010,7,Ulster,"2,900","$2,620,000 "
2010,7,Westchester,"12,500","$12,500,000 "
2010,7,Nassau,"18,500","$18,960,000 "
2010,7,Suffolk,"24,200","$23,810,000 "
2010,7,Fulton,"1,000","$790,000 "
2010,7,Herkimer,900,"$670,000 "
2010,7,Montgomery,"1,200","$940,000 "
2010,7,Oneida,"3,200","$2,430,000 "
2010,7,Otsego,800,"$630,000 "
2010,7,Schoharie,600,"$440,000 "
2010,7,Bronx,"23,900","$21,390,000 "
2010,7,Kings,"39,900","$38,170,000 "
2010,7,New York,"24,600","$25,120,000 "
2010,7,Queens,"31,600","$31,250,000 "
2010,7,Richmond,"7,500","$7,470,000 "
2010,7,Clinton,"1,800","$1,710,000 "
2010,7,Essex,400,"$350,000 "
2010,7,Franklin,700,"$570,000 "
2010,7,Hamilton,0,"$30,000 "
2010,7,Jefferson,"1,600","$1,470,000 "
2010,7,Lewis,400,"$350,000 "
2010,7,St. Lawrence,"1,900","$1,500,000 "
2010,7,Broome,"3,000","$2,460,000 "
2010,7,Chemung,"1,200","$910,000 "
2010,7,Chenango,800,"$680,000 "
2010,7,Delaware,600,"$550,000 "
2010,7,Schuyler,300,"$210,000 "
2010,7,Steuben,"1,800","$1,580,000 "
2010,7,Tioga,700,"$610,000 "
2010,7,Tompkins,800,"$680,000 "
2010,7,Allegany,800,"$750,000 "
2010,7,Cattaraugus,"1,500","$1,120,000 "
2010,7,Chautauqua,"2,400","$1,560,000 "
2010,7,Erie,"15,400","$12,450,000 "
2010,7,Niagara,"4,400","$3,380,000 "
2010,7,Out-of-State,"26,700","$31,200,000 "
2010,7,Unknown,500,"$540,000 "
2010,8,Albany,"3,900","$4,190,000 "
2010,8,Columbia,700,"$750,000 "
2010,8,Greene,800,"$780,000 "
2010,8,Rensselaer,"2,500","$2,650,000 "
2010,8,Saratoga,"2,800","$3,130,000 "
2010,8,Schenectady,"2,600","$2,980,000 "
2010,8,Warren,"1,000","$940,000 "
2010,8,Washington,900,"$850,000 "
2010,8,Cayuga,"1,200","$1,150,000 "
2010,8,Cortland,600,"$600,000 "
2010,8,Madison,900,"$920,000 "
2010,8,Onondaga,"6,900","$7,220,000 "
2010,8,Oswego,"2,500","$2,680,000 "
2010,8,Genesee,900,"$790,000 "
2010,8,Livingston,"1,000","$880,000 "
2010,8,Monroe,"10,900","$11,250,000 "
2010,8,Ontario,"1,300","$1,260,000 "
2010,8,Orleans,900,"$710,000 "
2010,8,Seneca,500,"$450,000 "
2010,8,Wayne,"1,700","$1,880,000 "
2010,8,Wyoming,700,"$600,000 "
2010,8,Yates,300,"$220,000 "
2010,8,Dutchess,"3,800","$4,460,000 "
2010,8,Orange,"5,200","$5,790,000 "
2010,8,Putnam,"1,400","$1,720,000 "
2010,8,Rockland,"3,700","$4,370,000 "
2010,8,Sullivan,"1,000","$1,110,000 "
2010,8,Ulster,"2,900","$3,010,000 "
2010,8,Westchester,"12,700","$15,060,000 "
2010,8,Nassau,"18,900","$22,690,000 "
2010,8,Suffolk,"24,500","$28,420,000 "
2010,8,Fulton,"1,100","$1,000,000 "
2010,8,Herkimer,900,"$750,000 "
2010,8,Montgomery,"1,200","$1,200,000 "
2010,8,Oneida,"3,100","$2,810,000 "
2010,8,Otsego,700,"$710,000 "
2010,8,Schoharie,500,"$560,000 "
2010,8,Bronx,"24,400","$26,480,000 "
2010,8,Kings,"40,800","$46,380,000 "
2010,8,New York,"25,100","$29,780,000 "
2010,8,Queens,"32,100","$37,340,000 "
2010,8,Richmond,"7,700","$9,260,000 "
2010,8,Clinton,"1,700","$1,910,000 "
2010,8,Essex,400,"$380,000 "
2010,8,Franklin,700,"$640,000 "
2010,8,Hamilton,0,"$40,000 "
2010,8,Jefferson,"1,600","$1,720,000 "
2010,8,Lewis,400,"$380,000 "
2010,8,St. Lawrence,"1,900","$1,770,000 "
2010,8,Broome,"2,800","$2,810,000 "
2010,8,Chemung,"1,100","$1,000,000 "
2010,8,Chenango,800,"$770,000 "
2010,8,Delaware,600,"$590,000 "
2010,8,Schuyler,300,"$250,000 "
2010,8,Steuben,"1,600","$1,770,000 "
2010,8,Tioga,700,"$660,000 "
2010,8,Tompkins,800,"$750,000 "
2010,8,Allegany,800,"$770,000 "
2010,8,Cattaraugus,"1,500","$1,360,000 "
2010,8,Chautauqua,"2,100","$1,690,000 "
2010,8,Erie,"15,100","$14,350,000 "
2010,8,Niagara,"4,200","$3,750,000 "
2010,8,Out-of-State,"26,700","$35,970,000 "
2010,8,Unknown,500,"$600,000 "
2010,9,Albany,"3,500","$3,010,000 "
2010,9,Columbia,600,"$540,000 "
2010,9,Greene,700,"$580,000 "
2010,9,Rensselaer,"2,300","$1,910,000 "
2010,9,Saratoga,"2,500","$2,280,000 "
2010,9,Schenectady,"2,200","$1,920,000 "
2010,9,Warren,"1,000","$740,000 "
2010,9,Washington,800,"$650,000 "
2010,9,Cayuga,"1,100","$860,000 "
2010,9,Cortland,500,"$440,000 "
2010,9,Madison,800,"$690,000 "
2010,9,Onondaga,"6,200","$5,560,000 "
2010,9,Oswego,"2,100","$1,790,000 "
2010,9,Genesee,900,"$660,000 "
2010,9,Livingston,800,"$630,000 "
2010,9,Monroe,"10,000","$8,700,000 "
2010,9,Ontario,"1,200","$1,040,000 "
2010,9,Orleans,700,"$490,000 "
2010,9,Seneca,400,"$340,000 "
2010,9,Wayne,"1,500","$1,340,000 "
2010,9,Wyoming,600,"$440,000 "
2010,9,Yates,300,"$200,000 "
2010,9,Dutchess,"3,500","$3,410,000 "
2010,9,Orange,"4,800","$4,380,000 "
2010,9,Putnam,"1,300","$1,320,000 "
2010,9,Rockland,"3,500","$3,310,000 "
2010,9,Sullivan,"1,000","$850,000 "
2010,9,Ulster,"2,700","$2,220,000 "
2010,9,Westchester,"12,000","$11,690,000 "
2010,9,Nassau,"18,000","$17,840,000 "
2010,9,Suffolk,"23,300","$21,000,000 "
2010,9,Fulton,"1,000","$740,000 "
2010,9,Herkimer,800,"$610,000 "
2010,9,Montgomery,"1,000","$780,000 "
2010,9,Oneida,"2,900","$2,260,000 "
2010,9,Otsego,700,"$500,000 "
2010,9,Schoharie,400,"$360,000 "
2010,9,Bronx,"23,800","$20,750,000 "
2010,9,Kings,"39,900","$36,570,000 "
2010,9,New York,"23,900","$24,550,000 "
2010,9,Queens,"31,100","$29,810,000 "
2010,9,Richmond,"7,400","$6,840,000 "
2010,9,Clinton,"1,400","$1,230,000 "
2010,9,Essex,400,"$290,000 "
2010,9,Franklin,600,"$500,000 "
2010,9,Hamilton,0,"$30,000 "
2010,9,Jefferson,"1,600","$1,370,000 "
2010,9,Lewis,300,"$270,000 "
2010,9,St. Lawrence,"1,600","$1,300,000 "
2010,9,Broome,"2,600","$2,110,000 "
2010,9,Chemung,900,"$800,000 "
2010,9,Chenango,700,"$600,000 "
2010,9,Delaware,500,"$440,000 "
2010,9,Schuyler,300,"$180,000 "
2010,9,Steuben,"1,500","$1,310,000 "
2010,9,Tioga,600,"$520,000 "
2010,9,Tompkins,600,"$580,000 "
2010,9,Allegany,600,"$510,000 "
2010,9,Cattaraugus,"1,400","$1,050,000 "
2010,9,Chautauqua,"1,700","$1,170,000 "
2010,9,Erie,"13,900","$10,770,000 "
2010,9,Niagara,"3,800","$2,710,000 "
2010,9,Out-of-State,"25,000","$29,600,000 "
2010,9,Unknown,500,"$440,000 "
2010,10,Albany,"3,100","$2,830,000 "
2010,10,Columbia,600,"$470,000 "
2010,10,Greene,700,"$530,000 "
2010,10,Rensselaer,"2,100","$1,830,000 "
2010,10,Saratoga,"2,400","$2,250,000 "
2010,10,Schenectady,"2,000","$1,840,000 "
2010,10,Warren,"1,100","$780,000 "
2010,10,Washington,800,"$620,000 "
2010,10,Cayuga,"1,000","$900,000 "
2010,10,Cortland,600,"$470,000 "
2010,10,Madison,800,"$690,000 "
2010,10,Onondaga,"5,800","$5,130,000 "
2010,10,Oswego,"2,300","$1,870,000 "
2010,10,Genesee,"1,000","$680,000 "
2010,10,Livingston,800,"$690,000 "
2010,10,Monroe,"9,200","$8,120,000 "
2010,10,Ontario,"1,200","$1,000,000 "
2010,10,Orleans,600,"$420,000 "
2010,10,Seneca,400,"$340,000 "
2010,10,Wayne,"1,300","$1,050,000 "
2010,10,Wyoming,600,"$470,000 "
2010,10,Yates,300,"$180,000 "
2010,10,Dutchess,"3,200","$3,220,000 "
2010,10,Orange,"4,100","$4,090,000 "
2010,10,Putnam,"1,100","$1,170,000 "
2010,10,Rockland,"2,900","$2,920,000 "
2010,10,Sullivan,"1,000","$870,000 "
2010,10,Ulster,"2,200","$1,980,000 "
2010,10,Westchester,"9,900","$10,300,000 "
2010,10,Nassau,"15,200","$15,850,000 "
2010,10,Suffolk,"19,000","$18,990,000 "
2010,10,Fulton,"1,000","$730,000 "
2010,10,Herkimer,900,"$610,000 "
2010,10,Montgomery,"1,000","$790,000 "
2010,10,Oneida,"2,900","$2,180,000 "
2010,10,Otsego,700,"$530,000 "
2010,10,Schoharie,400,"$360,000 "
2010,10,Bronx,"21,100","$19,060,000 "
2010,10,Kings,"34,800","$33,080,000 "
2010,10,New York,"22,100","$22,300,000 "
2010,10,Queens,"27,700","$27,250,000 "
2010,10,Richmond,"6,000","$6,040,000 "
2010,10,Clinton,"1,300","$1,060,000 "
2010,10,Essex,500,"$310,000 "
2010,10,Franklin,600,"$500,000 "
2010,10,Hamilton,100,"$50,000 "
2010,10,Jefferson,"1,700","$1,450,000 "
2010,10,Lewis,400,"$300,000 "
2010,10,St. Lawrence,"1,700","$1,330,000 "
2010,10,Broome,"2,500","$2,050,000 "
2010,10,Chemung,900,"$710,000 "
2010,10,Chenango,700,"$560,000 "
2010,10,Delaware,500,"$440,000 "
2010,10,Schuyler,200,"$200,000 "
2010,10,Steuben,"1,300","$1,090,000 "
2010,10,Tioga,600,"$500,000 "
2010,10,Tompkins,700,"$590,000 "
2010,10,Allegany,500,"$430,000 "
2010,10,Cattaraugus,"1,300","$990,000 "
2010,10,Chautauqua,"1,600","$1,150,000 "
2010,10,Erie,"12,600","$10,130,000 "
2010,10,Niagara,"3,200","$2,590,000 "
2010,10,Out-of-State,"24,100","$27,790,000 "
2010,10,Unknown,400,"$430,000 "
2010,11,Albany,"3,500","$3,520,000 "
2010,11,Columbia,700,"$620,000 "
2010,11,Greene,800,"$720,000 "
2010,11,Rensselaer,"2,300","$2,300,000 "
2010,11,Saratoga,"2,900","$2,920,000 "
2010,11,Schenectady,"2,500","$2,380,000 "
2010,11,Warren,"1,600","$1,370,000 "
2010,11,Washington,"1,000","$870,000 "
2010,11,Cayuga,"1,400","$1,290,000 "
2010,11,Cortland,800,"$780,000 "
2010,11,Madison,"1,100","$1,040,000 "
2010,11,Onondaga,"6,500","$6,570,000 "
2010,11,Oswego,"2,800","$2,710,000 "
2010,11,Genesee,"1,200","$1,010,000 "
2010,11,Livingston,"1,100","$990,000 "
2010,11,Monroe,"10,200","$10,110,000 "
2010,11,Ontario,"1,500","$1,360,000 "
2010,11,Orleans,800,"$660,000 "
2010,11,Seneca,500,"$450,000 "
2010,11,Wayne,"1,600","$1,440,000 "
2010,11,Wyoming,900,"$720,000 "
2010,11,Yates,400,"$300,000 "
2010,11,Dutchess,"3,400","$3,800,000 "
2010,11,Orange,"4,500","$5,020,000 "
2010,11,Putnam,"1,200","$1,390,000 "
2010,11,Rockland,"3,200","$3,570,000 "
2010,11,Sullivan,"1,200","$1,250,000 "
2010,11,Ulster,"2,700","$2,610,000 "
2010,11,Westchester,"10,400","$12,170,000 "
2010,11,Nassau,"16,000","$18,780,000 "
2010,11,Suffolk,"21,000","$23,760,000 "
2010,11,Fulton,"1,200","$1,040,000 "
2010,11,Herkimer,"1,200","$990,000 "
2010,11,Montgomery,"1,300","$1,130,000 "
2010,11,Oneida,"3,500","$3,190,000 "
2010,11,Otsego,900,"$820,000 "
2010,11,Schoharie,600,"$500,000 "
2010,11,Bronx,"21,800","$23,080,000 "
2010,11,Kings,"35,500","$39,250,000 "
2010,11,New York,"22,200","$25,730,000 "
2010,11,Queens,"28,400","$32,500,000 "
2010,11,Richmond,"6,100","$7,140,000 "
2010,11,Clinton,"1,600","$1,450,000 "
2010,11,Essex,700,"$560,000 "
2010,11,Franklin,800,"$790,000 "
2010,11,Hamilton,200,"$130,000 "
2010,11,Jefferson,"2,200","$2,110,000 "
2010,11,Lewis,600,"$560,000 "
2010,11,St. Lawrence,"2,100","$1,820,000 "
2010,11,Broome,"3,100","$2,920,000 "
2010,11,Chemung,"1,000","$910,000 "
2010,11,Chenango,900,"$870,000 "
2010,11,Delaware,600,"$580,000 "
2010,11,Schuyler,400,"$330,000 "
2010,11,Steuben,"1,600","$1,480,000 "
2010,11,Tioga,700,"$670,000 "
2010,11,Tompkins,800,"$780,000 "
2010,11,Allegany,800,"$690,000 "
2010,11,Cattaraugus,"1,600","$1,450,000 "
2010,11,Chautauqua,"2,000","$1,660,000 "
2010,11,Erie,"14,400","$12,910,000 "
2010,11,Niagara,"4,000","$3,540,000 "
2010,11,Out-of-State,"25,200","$33,160,000 "
2010,11,Unknown,500,"$510,000 "
2010,12,Albany,"3,800","$3,410,000 "
2010,12,Columbia,800,"$700,000 "
2010,12,Greene,900,"$810,000 "
2010,12,Rensselaer,"2,500","$2,370,000 "
2010,12,Saratoga,"3,100","$2,960,000 "
2010,12,Schenectady,"2,400","$2,200,000 "
2010,12,Warren,"1,800","$1,480,000 "
2010,12,Washington,"1,100","$940,000 "
2010,12,Cayuga,"1,500","$1,350,000 "
2010,12,Cortland,"1,000","$1,000,000 "
2010,12,Madison,"1,300","$1,200,000 "
2010,12,Onondaga,"7,000","$6,420,000 "
2010,12,Oswego,"3,200","$3,010,000 "
2010,12,Genesee,"1,400","$1,150,000 "
2010,12,Livingston,"1,300","$1,140,000 "
2010,12,Monroe,"11,100","$9,950,000 "
2010,12,Ontario,"2,000","$1,620,000 "
2010,12,Orleans,900,"$750,000 "
2010,12,Seneca,600,"$520,000 "
2010,12,Wayne,"2,000","$1,720,000 "
2010,12,Wyoming,"1,100","$950,000 "
2010,12,Yates,500,"$400,000 "
2010,12,Dutchess,"3,700","$3,680,000 "
2010,12,Orange,"5,000","$4,830,000 "
2010,12,Putnam,"1,200","$1,300,000 "
2010,12,Rockland,"3,200","$3,260,000 "
2010,12,Sullivan,"1,400","$1,250,000 "
2010,12,Ulster,"2,900","$2,650,000 "
2010,12,Westchester,"11,100","$11,650,000 "
2010,12,Nassau,"16,800","$17,380,000 "
2010,12,Suffolk,"23,000","$23,190,000 "
2010,12,Fulton,"1,300","$1,080,000 "
2010,12,Herkimer,"1,400","$1,220,000 "
2010,12,Montgomery,"1,400","$1,210,000 "
2010,12,Oneida,"4,000","$3,440,000 "
2010,12,Otsego,"1,100","$920,000 "
2010,12,Schoharie,700,"$600,000 "
2010,12,Bronx,"21,600","$20,150,000 "
2010,12,Kings,"34,700","$34,040,000 "
2010,12,New York,"21,700","$22,570,000 "
2010,12,Queens,"28,000","$28,580,000 "
2010,12,Richmond,"6,100","$6,220,000 "
2010,12,Clinton,"1,800","$1,450,000 "
2010,12,Essex,700,"$610,000 "
2010,12,Franklin,900,"$790,000 "
2010,12,Hamilton,200,"$140,000 "
2010,12,Jefferson,"2,400","$2,210,000 "
2010,12,Lewis,700,"$650,000 "
2010,12,St. Lawrence,"2,300","$1,860,000 "
2010,12,Broome,"4,000","$3,160,000 "
2010,12,Chemung,"1,200","$910,000 "
2010,12,Chenango,"1,000","$910,000 "
2010,12,Delaware,700,"$620,000 "
2010,12,Schuyler,500,"$380,000 "
2010,12,Steuben,"1,800","$1,590,000 "
2010,12,Tioga,"1,000","$770,000 "
2010,12,Tompkins,900,"$850,000 "
2010,12,Allegany,900,"$790,000 "
2010,12,Cattaraugus,"1,900","$1,640,000 "
2010,12,Chautauqua,"2,400","$1,830,000 "
2010,12,Erie,"16,300","$13,680,000 "
2010,12,Niagara,"4,800","$3,930,000 "
2010,12,Out-of-State,"25,600","$30,320,000 "
2010,12,Unknown,500,"$490,000 "
2011,1,Albany,"4,400","$4,390,000 "
2011,1,Columbia,"1,000","$1,020,000 "
2011,1,Greene,"1,100","$1,090,000 "
2011,1,Rensselaer,"3,200","$3,130,000 "
2011,1,Saratoga,"3,700","$3,800,000 "
2011,1,Schenectady,"2,800","$2,720,000 "
2011,1,Warren,"2,000","$1,870,000 "
2011,1,Washington,"1,400","$1,350,000 "
2011,1,Cayuga,"1,900","$1,810,000 "
2011,1,Cortland,"1,200","$1,300,000 "
2011,1,Madison,"1,600","$1,620,000 "
2011,1,Onondaga,"8,000","$7,740,000 "
2011,1,Oswego,"3,700","$3,830,000 "
2011,1,Genesee,"1,600","$1,520,000 "
2011,1,Livingston,"1,500","$1,600,000 "
2011,1,Monroe,"12,400","$11,750,000 "
2011,1,Ontario,"2,200","$2,160,000 "
2011,1,Orleans,"1,100","$1,000,000 "
2011,1,Seneca,700,"$700,000 "
2011,1,Wayne,"2,300","$2,240,000 "
2011,1,Wyoming,"1,300","$1,290,000 "
2011,1,Yates,600,"$500,000 "
2011,1,Dutchess,"4,500","$4,830,000 "
2011,1,Orange,"6,000","$6,130,000 "
2011,1,Putnam,"1,500","$1,670,000 "
2011,1,Rockland,"3,900","$4,050,000 "
2011,1,Sullivan,"1,600","$1,630,000 "
2011,1,Ulster,"3,600","$3,540,000 "
2011,1,Westchester,"13,400","$14,620,000 "
2011,1,Nassau,"20,400","$21,600,000 "
2011,1,Suffolk,"29,500","$31,220,000 "
2011,1,Fulton,"1,400","$1,460,000 "
2011,1,Herkimer,"1,700","$1,690,000 "
2011,1,Montgomery,"1,700","$1,760,000 "
2011,1,Oneida,"4,700","$4,430,000 "
2011,1,Otsego,"1,300","$1,310,000 "
2011,1,Schoharie,900,"$860,000 "
2011,1,Bronx,"25,500","$24,310,000 "
2011,1,Kings,"41,300","$40,440,000 "
2011,1,New York,"24,300","$25,850,000 "
2011,1,Queens,"33,400","$34,520,000 "
2011,1,Richmond,"7,900","$7,800,000 "
2011,1,Clinton,"2,100","$1,990,000 "
2011,1,Essex,800,"$810,000 "
2011,1,Franklin,"1,100","$1,080,000 "
2011,1,Hamilton,200,"$170,000 "
2011,1,Jefferson,"2,800","$2,910,000 "
2011,1,Lewis,800,"$920,000 "
2011,1,St. Lawrence,"2,600","$2,480,000 "
2011,1,Broome,"4,500","$4,130,000 "
2011,1,Chemung,"1,300","$1,170,000 "
2011,1,Chenango,"1,200","$1,260,000 "
2011,1,Delaware,900,"$900,000 "
2011,1,Schuyler,600,"$510,000 "
2011,1,Steuben,"2,300","$2,150,000 "
2011,1,Tioga,"1,200","$1,090,000 "
2011,1,Tompkins,"1,100","$1,090,000 "
2011,1,Allegany,"1,100","$1,050,000 "
2011,1,Cattaraugus,"2,100","$2,110,000 "
